Caste,subcastes
MUNDA,"['MUNDA', 'KOLA', 'KOLMUNDA', 'ORAONMUNDA', 'KOL', 'MUNDA LOHARA', 'ORIYAMUNDA', 'MUNDA MAHALIS']"
MUNDALA,['MUNDALA']
MUNDAPOTTA,['MUNDAPOTTA']
MUNDARI,['MUNDARI']
MUNIYA,"['MUNIYA', 'BHOJPURIYA']"
MUNNEWAR,"['MUNNEWAR', 'MUNNURWAR TELGU', 'MUNNUR', 'MUNNURWAR', 'TELGU PHULMALI', 'MUNNARWAD', 'TELGU MUNNUR', 'TELGU KAPEWAR']"
MUNNURUKAPU,['MUNNURUKAPU']
MUPPAN,"['MUPPAR', 'MUPPAN', 'VALAYAR', 'KALLAR']"
MURAO,"['MURAI', 'MURAI MAURYA', 'MURAO', 'MAURYA']"
MURIA,['MURIA']
MURMU,"['MURMU', 'HANDI', 'BITAL']"
MURRARI,['MURRARI']
MUSAHAR,"['MUSAHAR', 'BHUIAN', 'RISHI']"
MUSHAR,['MUSHAR']
MUSKHAN,['MUSKHAN']
MUSLIM,"['RAVUTHUR', 'SYED', 'PATHAN', 'JAMAN', 'NAPAE', 'NAIKA', 'RABBAI', 'JAMARI', 'JHAMALA', 'MUSLIM', 'BOHRA', 'NADAR', 'NADAF', 'LEPPAI', 'MAPPILLA', 'RAWTHER', 'WADE', 'BYARE', 'KUDARI', 'MEDAR', 'GUNJE', 'DUDEKULA', 'SHAIK', 'LABBAI', 'NADAG', 'JALARI', 'SUNNI', 'QURESHI', 'NADAK', 'SWETAMBAR', 'PANCHAMSALI', 'SAMRATH', 'SWNNR', 'JALLENI', 'JAMAMITK', 'SHAIKH', 'GOLLA', 'MATESHP', 'MUJAHID', 'CHEEMALA', 'SAYED', 'MULLA', 'SHEIKH']"
MUSLIM BARUJIBI,"['MUSLIM BARUJIBI', 'BARUI']"
MUSLIM BHATIYARA,['MUSLIM BHATIYARA']
MUSLIM BISWAS,['MUSLIM BISWAS']
MUSLIM CHUTOR MISTRI,['MUSLIM CHUTOR MISTRI']
MUSLIM DAFADAR,['MUSLIM DAFADAR']
MUSLIM DARJI,"['IDRISHI', 'OSTAGAR', 'MUSLIM DARJI']"
MUSLIM HALDAR,['MUSLIM HALDAR']
MUSLIM JAMADAR,['MUSLIM JAMADAR']
MUSLIM KALANDAR,['MUSLIM KALANDAR']
MUSLIM KAYASTHA,['MUSLIM KAYASTHA']
MUSLIM LASKAR,['MUSLIM LASKAR']
MUSLIM MADARI,"['MUSLIM MADARI', 'JADOOGAR', 'GAARUDI', 'SAAPWALE']"
MUSLIM MALI,['MUSLIM MALI']
MUSLIM MANYAR,"['MANERI', 'MANIYAAR', 'MUSLIM MANYAR']"
MUSLIM MOLLA,['MUSLIM MOLLA']
MUSLIM NEHARIYA,['MUSLIM NEHARIYA']
MUSLIM PENCHI,['MUSLIM PENCHI']
MUSLIM PIYADA,['MUSLIM PIYADA']
MUSLIM RAJMISTRI,['MUSLIM RAJMISTRI']
MUSLIM BHANGI,"['LALBEG', 'KHAKROB', 'HALALKHOR', 'MEHTAR', 'MUSLIM RELIGION BHANGI', 'THE MEMBERS OF WHICH ARE ACTUALLY IN THE SAFAI KARAMCHARI PROFESSION']"
MUSLIM SANPUI,"['SAPUI', 'MUSLIM SANPUI']"
MUSLIM SARDAR,['MUSLIM SARDAR']
MUSLIM DARJI,"['IDRISHI', 'MUSLIMDARJI', 'SIDDIQUI']"
MUSLIM DHOBI,"['DHUNIYA', 'IDRISHI', 'SULEMANI', 'BAKSH', 'KASSAR', 'SHARMA', 'KHAN', 'SIDDIQUI', 'DHAMA', 'MIYAN', 'ANSARI', 'ALI', 'MUSLIMDHOBI', 'THAKUR', 'MANSURI', 'DUBEY', 'SHEIKH']"
MUSLIM GUJAR,"['HASHMI', 'MUSLIMGUJAR']"
MUSLIM HALWAI,"['ALI', 'MUSLIMHALWAI']"
MUSLIM LOHAR,"['MUSLIMLOHAR', 'ALI']"
MUSLIM NAI,"['BALWAR', 'TURKATA', 'SULEMANI', 'MUSLIMNAI']"
MUSLIM RAJPUT,"['GOND', 'SULEMANI', 'IRAQI', 'PATHAN', 'MUSLIMRAJPUT', 'SIDDIQUI', 'FAKIR', 'QURESHI', 'ANSARI', 'GADDI', 'KHAN', 'SAIYED', 'SHEIKH']"
MUSLIM SALMANI,"['SULEMANI', 'MUSLIMSALMANI']"
MUSLIM TELI,"['DERWAL', 'MALIK', 'SIDDIQUI', 'PRAJAPATI', 'ALI', 'MUSLIMTELI', 'KHAN']"
MUTHIRAYAR,['MUTHIRAYAR']
MUTHIRAYAR,"['MUTHIRIAR', 'SANGUNTHAN', 'AMBALAM']"
MUTHRASI,"['ACHHNTALA', 'PALA', 'MOGILI', 'PADGAWADU', 'PALFAGUN', 'KANAGA', 'MUTHRASI', 'MAGURUPUVATI']"
MUTHUNARAYANA,['MUTHUNARAYANA']
MUTHIRAYAR,"['MUTHURAJA', 'MUTHURACHA', 'MUTTIRIYAR', 'MUTHIRIYAR', 'MUTHARAIYAR']"
MUTHUVAN,"['MUDUVAN', 'MUTHUVAN', 'MUDUGAR']"
MUTLAKAMPATTI,['MUTLAKAMPATTI']
NADAR,"['KAMRAJ', 'NAYAKKAR', 'SACUAR', 'VAGAI', 'ASARI', 'SANAR', 'MARAMA', 'MARAMERINAIKAR', 'NADAR', 'HINDU', 'GRAMANI', 'MARAMERINADAR', 'CHRISTIAN SHANAR', 'MARAMYNAR', 'MARAMERI', 'SAANAN', 'CHANAR', 'PALLAR', 'SUNDAR', 'CHRISTIAN GRAMANI', 'TENNAI', 'R.C.NADAR', 'INCLUDING CHRISTIAN NADAR', 'MARAVAR', 'PANANARAYANARAYER', 'SENAR', 'LATTUAN', 'HINDUNADAR', 'SHANAR']"
NADAVAR,['NADAVAR']
NADDAF,"['MANSOORI', 'PINJARA', 'KANDERE', 'DHUNIA', 'NADDAF', 'KADERE', 'BEHNA']"
NADIA,"['HADI', 'NADIA']"
NADORA,"['TORKE NADOR', 'UPPUNADOR UPANADOR', 'NADORA', 'UPA NADAVUAR', 'NADAVAR', 'NADOR', 'NADAVA']"
NAGA,['NAGA']
NAGAR,['NAGAR']
NAGARALU,['NAGARALU']
NAGARAM,"['NAGARAM', 'NAGARATHAR']"
NAGARCHI,"['SONWALI', 'NAGARCHI', 'SATNAMI']"
NAGASIA,['NAGASIA']
NAGAVADDILU,['NAGAVADDILU']
NAGAVASAM,['NAGAVASAM']
NAGBANSI,['NAGBANSI']
NAGESIA,"['NAGESIA', 'NAGASIA']"
NAGVAMSHAM,['NAGVAMSHAM']
NAHAR,['NAHAR']
NAI,"['RATHORE', 'SAINBAKHT', 'BRAHAI', 'SHARMA', 'BALI', 'VERMA', 'SEMAR', 'MHALI', 'SIDHU', 'HAJJAM', 'HARDWARIYA', 'PUNDIR', 'BARI', 'NAVHI', 'SEN', 'PAGADE', 'DHAMA', 'NAI', 'BEN', 'SRI', 'KHAWASI', 'DHANKA', 'KELE', 'DUTTA', 'DIWAKAR', 'CHANDRAWAL', 'NAVI', 'THAKUR', 'BAID NAI', 'YADAV', 'PHUMAN', 'SRIWAS', 'RAJAURIYA', 'BEHADIYR', 'SAINI', 'PANGHAL', 'SAIN', 'NAIYA', 'DHANKAR', 'SALMANI', 'MAHAJAN', 'KALRI', 'GANGOTIYA']"
NAICKER,"['KANNAR', 'NAIKKAN', 'NAICKER', 'KAVADI', 'THOTTI']"
NAIDU,"['VADUGAN', 'KANVARA', 'MUTHIRIYAR', 'SANAR', 'VALAYAR', 'JANGAM', 'KEVARA', 'KAVARA', 'PALLAR', 'CHERUAI', 'MRAAMARS', 'SANARNAIDU', 'CHETTYNAIDU', 'YAGILI', 'NAIDU', 'KAMALAR', 'PALGINAIDU', 'PATTARAJU', 'GAVAR', 'RAVARA']"
NAIK,"['PILLAI', 'VELUTHEDU', 'NAIK', 'THERI', 'VILAKITHALA', 'IDIGA', 'NAMDARI']"
NAIKAR,"['NAIKKAR', 'NAIDU', 'PADAIYACHI', 'KADU', 'KURAVAR', 'PALLAR', 'KAMALAR', 'KAMBALATHU', 'MARAMERINAIKAR', 'KAVARA', 'NAYAKKAR', 'NAIKAR', 'VAGAI', 'SANAR', 'MARAMERI', 'KRISHNANVAGAI']"
NAIKDA,"['NAIKDA', 'VALMIKI', 'NAIK', 'BEDA', 'KAPADIA NAYAKA', 'NAYAKA', 'NAYAK', 'BEDAR', 'MOTA NAYAKA', 'CHOLIVALA NAYAKA', 'NANA NAYAKA']"
NAINAR,['NAINAR']
NAINAR,['NAINERA']
NAIR,"['NAMBUTHIRI', 'MENON', 'CHETTI', 'VILAKITHALA', 'DEVARA', 'VLLAKIAM', 'NADAR', 'KARTHA', 'NAIR', 'VALAKATHALA', 'KURUP', 'CHETTIAR', 'NAMBIYAR', 'BRAHMAN', 'VADIAR', 'PENTACOSTAL', 'SUNNI', 'VILAKIKRISHNAN', 'R.C.NADAR', 'IYYANGA R', 'BHATTATHI', 'POTHUWAL', 'SYRIAN', 'ROMAN CATHOLIC', 'PILLAI', 'GUPTHAN', 'THIYA', 'MARAR', 'PATTAR', 'VILAKIT', 'PICARI', 'PANICKAR', 'VARIAR']"
NAIRY,"['NAIRI', 'NAIRY']"
NAIYA,['NAIYA']
NAKKAL,['NAKKAL']
NALAKEYAVA,['NALAKEYAVA']
NALBAND,"['NALBAND', 'SAIS']"
NALKADAYA,['NALKADAYA']
NALKI,['NALKI']
NAMASUDRA,['NAMASUDRA']
NAMBUDHIRI,"['NAMKAR', 'NAMBUDHIRI', 'NAMBER DAR']"
NAMDARI,"['NAIK', 'NAMDARI']"
NAMDEV,['NAMDEV']
NAMDEV,"['MAHRATTA', 'NAMDEV MARATHA']"
NAMDARI,"['NAMDHARI PAIK', 'NAMDHARI']"
NAMSHUDRA,['NAMSHUDRA']
NANDIWALA,['NANDIWALA']
NANDIWALA,['NANDIWALE TIRMAL']
NANGUDI VELLALAR,['NANGUDI VELLALAR']
NANJIL MUDALI,['NANJIL MUDALI']
NAPIT,"['NAPIT', 'SHIL', 'BARENDRA', 'PARAMANIK', 'PASCHIMRARHI']"
NAQASHI,"['NAQASHI', 'NAQQASHI']"
NAQQAL,['NAQQAL']
NAR,['NAR']
NARIBUT,['NARIBUT']
NARIKORAVAR,['NARIKORAVAR']
NARIKORAVAR,['NARIKURAVAR']
NASHYA-SEKH,['NASHYA-SEKH']
NAT,"['NUT', 'SAPERA', 'BAJIGAR', 'NAT', 'NATUVA', 'NAT-BAJANIA', 'BADI', 'BAJANIA', 'KALBELIA', 'KUBUTAR', 'NAVDIGAR', 'NATADA']"
NATH,"['NATHYOGI', 'YOGI', 'KOKKAR', 'JOGI', 'SWAMI', 'NATH']"
NATHA PANTHI,"['NATHA PANTHI', 'DAURIGOSAYI']"
NATHJOGI,['NATHJOGI']
NATIAR,['NATIAR']
NAVI,"['NHAVI', 'HAJAM', 'NAVLIGA', 'VALAND', 'KANSHI', 'KALSERU', 'NABHIK', 'HADAPAD', 'NAI', 'NAVI']"
NAVITHAR,"['NAVITHAR', 'BARBAR']"
NAYADI,['NAYADI']
NAYAK,"['NAYATA', 'RATHOD', 'NAYADA', 'CHAMAR', 'BHAVANA', 'SAHAR', 'NAYAK', 'KASHYAP']"
NAYAKA,"['NAIDU', 'TALWAR', 'VALMIKI', 'NAYAKS', 'NAYAKA', 'NAYAK', 'NAMDARI']"
NAYANAKBHIRYA,"['NAYANAKBHIRYA', 'BHANDARI']"
NAYANAKSHATHRIYYAN,"['NAVEDA', 'NAYANAKSHATHRIYYAN']"
NAYANKSHATRIYA,"['NAYANKSHATRIYA', 'BARBA R']"
NAYATA,"['NAYATA', 'NAYADA']"
NAYI-BRAHMIN,"['BAJANTRI', 'MANGALA', 'BHAJANTRI', 'NAYI-BRAHMIN', 'NAYBRAHMANULU', 'NAYEE-BRAHMIN']"
NAYINDA,"['KSHOWRIKA', 'NHAVI', 'MANGALA', 'NAYANAJA KSHATRI', 'KSHAURIKA', 'BANDARI', 'LINGAYAT HADAPADA', 'NAPITHA', 'SAVITHA', 'HAJJAM', 'LINGAYAT NAYINDA', 'NAVALIGARA', 'MAHALE', 'KELASI', 'PARIYALA', 'MELAGARA', 'KSHOWRAD', 'KSHOWRIK', 'HADAPADA', 'BAJANTHRI', 'CHOURIYA', 'BHANDARI', 'HAJAMA', 'NAYANAJA KSHATRIYA', 'LINGAYAT BAJANTRI', 'NAVI', 'LINGAYAT BHANDARI', 'VAJANTRI', 'NAVALIG', 'NADIGA', 'NAYINDA', 'AMBATTAN', 'BHAJANTHRI']"
NAYNAKISHTHRAJA,"['NAYNAKISHTHRAJA', 'HAJAMA']"
NEELAKANTHI,['NEELAKANTHI']
NEELI,['NEELI']
NEELKANTI,['NEELKANTI']
NEKAR JADA,['NEKAR JADA']
NEMBANG,['NEMBANG']
NERIAN,['NERIAN']
NESE,"['NESE', 'PALLA', 'NESSI', 'CHEEMALA', 'NAIKA', 'SAYED', 'KURNI']"
NESSI,"['NESSI', 'KURNI']"
NETHURA,['NETHURA']
NEYGI,"['THOGATAVEERA', 'AVIR', 'NEYGI', 'PADMASALE', 'THOGATIGA', 'THOGATARU', 'SENGUNDHAR', 'PATTASALI', 'NEKAR', 'PATTASALE', 'NEIKAR', 'KURNI', 'LINGAYAT KURUSHINASHETTY', 'PADMA SHALI', 'JHAMKHANA', 'LINGAYAT NEYGI', 'SAALE', 'LINGAYAT BILIMAGGA', 'THOGAJA PUSHPANJALI', 'SALE', 'JANDRA', 'THOGATAGERA', 'KAIKOLAN', 'THOGATAVEERA KSHATRIYA', 'AYIRI', 'PADMA SALI', 'THOGATA', 'KURUSHINASETTY', 'BILIMAGGA', 'JADAR LINGAYAT JADARU SAKULASALE', 'SONIGA']"
NHAVI,"['ZADE', 'NHAVI', 'BARBER', 'NAPIT', 'NABHIK', 'NAI', 'MAHALO']"
NICOBARESE,['NICOBARESE']
NIHAR,"['NIHAR', 'RADHI', 'CHUDAKUTAKEUTA']"
NIKARI,['NIKARI']
NILGAR,"['NILGAR', 'NIRALI', 'JATAV', 'NILI', 'NIRHALI', 'GAMETIA', 'NEELI']"
NIRSHIKARI,['NIRSHIKARI']
NISHAD,"['BIND', 'KEVAD', 'NISHAD', 'MACHI']"
NIYARGAR,"['NIYARGAR-MULTANI NIYARIA', 'NIYARGAR-MULTANI', 'NIYARGAR', 'NIYARIA']"
NIZAMA,['NIZAMA']
NOKKAR,"['NOKKAR', 'NOKKAN']"
NOLIA,['NOLIA']
NOMOSUDRA,"['NAMASUDRA', 'NOMOSUDRA']"
NONIA,"['NONIA', 'NUNIA', 'NUNIYA', 'LONIA', 'LUNIYA']"
NOONGAR,['NOONGAR']
NOPRTHAONA,"['NOPRTHAONA', 'SYRIAN']"
NUBER,"['NUBER', 'KURAMO']"
NUHURA,"['NUHURA', 'NUHURAJ']"
NUNIYA,"['NONIA', 'NUNIA']"
NUNIYA,"['NUNIA', 'BHOJPURIYA', 'NUNIYA']"
NUT,['NUT']
NYARIA,['NYARIA']
OCHRA BRAHMIN,['OCHRA BRAHMIN']
OD,['OD']
ODAN,['ODAN']
ODAR,"['ODDAR', 'ODAR']"
ODD,['ODD']
ODAR,['ODDAR']
ODDE,"['BOYAN', 'VADDERA', 'ODDE', 'WADDERA', 'BOYA']"
ODEVAR,['ODEVAR']
ODIYA,['ODIYA']
OJULU,"['METTA', 'KAMASALIE', 'OJULU']"
OMANATYA,['OMANATYA']
OMEYITA,['OMEYITA']
ONGES,['ONGES']
ORAON,"['DHANKA', 'ORAON', 'BIRJIYA', 'ORAONMUNDA', 'DHANGAD', 'ORAM', 'ORIYAMUNDA']"
ORTHODOX,"['ROMAN CATHOLIC', 'SYRIAN', 'ORTHODOX', 'JACOBITE']"
OSTHAN,['OSTHAN']
OTARI,"['OTANKAR', 'VATKARI', 'VATKAR', 'VOTANKAR', 'OTKARI', 'VATOKAAR', 'VATARI', 'OJHARI', 'OTARI', 'VATOKAR', 'OTOKAR', 'OTKAR']"
OTTAR,['OTTAR']
OVACHAR,['OVACHAR']
PADARIA,"['PAMARIA', 'PADARIA', 'PANDARA']"
PADARIA,['PADHAR']
PADARIA,['PADHARIA']
PADIAR,['PADIAR']
PADIT,['PADIT']
PADMASALI,['PADMASALI']
PADMASALI,"['PATTU SALIAR', 'PADMASALIAR', 'PADMASALI', 'SALIAR', 'SALIAN', 'SALIARS']"
PADMASALI,['PADMASHALI-PATTUSHALI']
PAGADAI,['PAGADAI']
PAGANI,"['GOLLA', 'PAGANI']"
PAGUI,"['GABIT', 'PAGUI']"
PAHADI,"['PAHAD', 'PAHADI']"
PAHADI,['PAHADI']
PAHADIA MUSLIM,['PAHADIA MUSLIM']
PAHIRA,['PAHIRA']
PAIDI,['PAIDI']
PAIGARAPU,['PAIGARAPU']
PAIKO,['PAIKO']
PAINDA,['PAINDA']
PAITE,['PAITE']
PAKHALI,['PAKHALI']
PAKHIWARA,['PAKHIWARA']
PAKY,"['MOTI', 'PAKY', 'THOTI']"
PAL,"['GADERIA', 'PAL']"
PAL PARDHI,['PAL PARDHI']
PALA-EKARI,"['PALAEIKRI', 'SHAIK', 'PALA-EKARI']"
PALASI,['PALASI']
PALAYA,"['PATHIYAN', 'PALAYA', 'MANNON', 'HARIJAN']"
PALE,['PALE']
PALEGARA,"['NAJAK', 'PALEGARA']"
PALLIYAN,['PALIYA']
PALLIYAN,['PALIYAN']
PALLAN,['PALLAN']
PALLE,"['PALLE', 'AGNI']"
PALLI,['PALLI']
PALLIYAN,"['PALLIYAR', 'PALLEYAN', 'PALLIYAN']"
PALLIYAN,['PALLUVAN']
PAMARIA,['PAMARIA']
PAMBADA,['PAMBADA']
PAMIDI,['PAMIDI']
PAMLOR,['PAMLOR']
PAMULA,['PAMULA']
PAMULA,['PAMULU']
PAN,"['SAWASI', 'PANR', 'PAN']"
PANA,"['DESUA PANA', 'BETRA', 'PANO', 'BUNA PANA', 'PANA', 'ORIYAPANA', 'PAN']"
PANABA,['PANABA']
PANAN,"['PAANAN', 'PANAN']"
PANAN,['PANAR']
PANASA,"['PANSA', 'PANASA']"
PANCHAL,['PANCAL']
PANCHAL,"['PANCHAMSALI', 'CHATURTH', 'SUTAR', 'PANCHAL']"
PANCHAMA,"['PANCHAMA', 'PARIAH']"
PANDARA,"['PENDARI', 'PINDARI', 'PENDARA', 'PANDAR', 'PANDARA']"
PANDARA,"['KONGU VELLALA', 'ANDI', 'PANDAR', 'PANDARA', 'PANDARAM']"
PANDI,['PANDI']
PANDITHAR,"['PANDITHAR', 'NAVIDAR', 'BARBAR', 'MARUTHAVARI']"
PANDYA,['PANDYA']
PANGAL,['PANGAL']
PANGARAM,['PANGARAM']
PANGUL,['PANGUL']
PANGWALA,['PANGWALA']
PANICKAR,['PANICKAR']
PANIKA,"['PANKA', 'PANIKA']"
PANIYAN,"['PANNIYAR', 'PANIYA', 'PANIYAN']"
PANJIRA,['PANJIRA']
PANKA,['PANKA']
PANKI,"['PAINAK', 'PANKI']"
PANNAYAR,['PANNAYAR']
PANNEKARA-KONKANI,['PANNEKARA-KONKANI']
PANNIANDI,['PANNIANDI']
PANNIRANDAM CHETTIAR,"['PANNIRANDAM CHETTIAR', 'UTHAMA CHETTIAR']"
PANTANTI,['PANTANTI']
PAO,['PAO']
PAP,['PAP']
PARA VANNAN,['PARA VANNAN']
PARADHI,['PARADHI']
PARAIYAN,"['PARAYAN', 'PARAIYA', 'SAMBAVAR', 'SAMBAVAN', 'PARAYA', 'SAMBAVA', 'PARAYAR', 'PARAIYAN']"
PARAMANIK,"['PARAMANIK', 'NAPIT']"
PARAVAN,"['PARAVAN', 'HARIJAN']"
PARAVAN,['PARAVAR']
PARAYAN,"['PARAYAN', 'BARBAR', 'SAMBAVAR']"
PARDESI,"['CHATRI', 'PARDESI']"
PARDHAN,"['SAROTI', 'PARDHAN', 'PATHARI', 'PATHARI SAROTI']"
PARDHI,"['PHANSE PARDHI', 'KATGHORA', 'PARDHI', 'TAKIA', 'TAKONKAR', 'PALI', 'CHITA PARDHI', 'TAKANKAR', 'BAHELIA', 'BAHELLIA', 'ADVICHINCHER', 'PHANS PARDHI', 'LANGOLI PARDHI', 'SHIKARI', 'DHRUV']"
PARDHI,['PARDI']
PAREET,['PAREET']
PARENGA,['PARENGA']
PARHAIYA,['PARHAIYA']
PARIKI MUGGULA,['PARIKI MUGGULA']
PARIT,['PARIT']
PARJA,['PARJA']
PARJIYAT,['PARJIYAT']
PARKAVAKULAM,"['MALAYAMAN', 'PARKAVAKULA UDAIYAR', 'PARKAVAKULA PILLAI', 'SURUTHIMAN', 'UDAYAR', 'PARKAVAKULA MOOPANAR', 'PARKAVAKULAM', 'NATHAMAN']"
PARMAR,"['PARMAR', 'CHAMAR', 'DARJI']"
PAROJA,['PAROJA']
PARSI,['PARSI']
PARYA,['PARYA']
PASI,"['SAROJ', 'CHOUDHARY', 'PASWAN', 'PASI', 'MISTRY']"
PASSI,['PASSI']
PATARA,"['ASINI PATARA', 'PATRA', 'ASWINI & ASHWINI PATARA', 'GOUDIA PATARA', 'PATARA']"
PATEGAR,"['SAHASRARJUNA', 'KSHATRIYA', 'PATVEKARI', 'SOMAVAMSHA', 'PATTEGAR', 'PATEGAR']"
PATEL,"['LEVA', 'KHODI', 'KARADIYA', 'LEUVA', 'KADAV', 'PATEL']"
PATELIA,['PATELIA']
PATHAN,"['BHATI', 'MIRZA', 'JATAV', 'PATHAN', 'LEELGA R', 'MEENA', 'RAVANA', 'GOYAL', 'MEWAD', 'PANWAR', 'PAWAR', 'RAIGAR', 'SOLANKI', 'BHAGE', 'KHAN']"
PATHAR CHERA,"['PATHAR CHERA', 'SANGTARASH']"
PATHURIA,['PATHURIA']
PATIAL,"['PATIKAR', 'PATRATANTI', 'PATIAL', 'PATUA']"
PATIDAR,['PATIDAR']
PATIL,"['KADVA', 'KARADIYA', 'LEVA', 'PATIL']"
PATKA,"['PATWA', 'PATKA', 'PATKI']"
PATKAR,"['PATWOKARI', 'SOMWANSHIY SAHASRARJUN KSHATRIYA', 'PATTEGAR', 'PATEGAR', 'PATKAR', 'PATWI', 'KSHTRIYA PATKAR', 'PATEWEGAR']"
PATNI,"['TELI', 'PATNI']"
PATRA,['PATRA']
PATRADAVARU,"['PATRADAVARU', 'PATRADAVERU']"
PATRAMELA,['PATRAMELA']
PATRATANTI,['PATRATANTI']
PATTARIYA,['PATTARIYA']
PATTHAR,"['PATTHAR', 'ASARI']"
PATWA,"['PATKA', 'TATWA', 'PATHAR', 'PATHAR TATWA', 'PATKAR', 'PATWA', 'PODDHAR', 'PATUA']"
PAWAR,"['PAWAR', 'CHATRI']"
PAWI,['PAWI']
PEMDI,['PEMDI']
PENDHARI,['PENDHARI']
PENGUA,['PENGUA']
PENTACOSTAL,"['ROMAN CATHOLIC', 'CPM', 'PENTACOSTAL', 'LATIN CATHOLIC', 'SYRIAN']"
PENTIA,['PENTIA']
PERIKA,['PERIKA']
PERIKA,['PERIKE']
PERIKA,"['PERKI', 'PERKEWAD']"
PERKUNNA,['PERKUNNA']
PERNA,['PERNA']
PERUMKOLLAR,['PERUMKOLLAR']
PETTI,['PETTI']
PHANKA,['PHANKA']
PHASECHARI,['PHASECHARI']
PHERERA,['PHERERA']
PHERERA,"['PHERERA', 'PHRERA']"
PHUDGI,['PHUDGI']
PHULARI,['PHULARI']
PICHATI,['PICHATI']
PICHGUNTALA,"['PICHIGUNTA', 'PICHUGUNTALA', 'PICHGUNTALA']"
PILLAI,"['VERAGUDIVELLALAR', 'ASARI', 'SAIVA', 'ECTAR', 'SOLIAR', 'SOLIYA', 'KURAMO', 'NAIR', 'THULLAM', 'KODIKA', 'KARKALA', 'THEVA', 'KAGATHA', 'SOLEYAVELLALOR', 'THOLUVAVELLALAR', 'PANIKKAR', 'VEERAVELLAR', 'THOLUVA', 'PILLAI', 'VEERAKODAI', 'VELLALAR', 'VEERAGUL']"
PILLAMER,"['ILATHU', 'PILLAMER']"
PINGANIYA,['PINGANIYA']
PINGARI,"['YADAV', 'PINGARI', 'GOLLA']"
PINIYAR,['PINIYAR']
PINJA,"['PINJA', 'PENJA', 'NADAF', 'NADAAF', 'PANJA', 'PEMJA']"
PINJA,['PINJA PENJA']
PINJARA,"['DHUNIYA', 'MANSOORI', 'KABRAKHODU', 'GANCHI-PINJARA', 'PINJARA', 'DHUNIA', 'NADDAF', 'PINJARI', 'NADAFF', 'BAKSHI PANCH', 'FAKIR', 'SHAH', 'SAI', 'FAQUIR', 'MANSURI-PINJARA', 'BEHNA', 'DHUNKAR']"
PINJARA,"['MANSOORI', 'DUDEKULA MANSURI', 'NADAF', 'LADAF', 'PINJARA PINJARI']"
PISHARODI,['PISHARODI']
PITA,['PITA']
PODIKARA VELLALAR,['PODIKARA VELLALAR']
POLINATIVELAMA,['POLINATIVELAMA']
POMLA,['POMLA']
PONDARA,['PONDARA']
POOJARI,['POOJARI']
POOSALA,['POOSALA']
PORAYA,['PORAYA']
PORJA,"['PORJA', 'PARANGIPERJA']"
POWAR,"['KATRE', 'THAKRE', 'POWAR', 'TEMRE', 'PANWAR', 'PATLAY', 'BHOYAR', 'BHOYAR PAWAR', 'BHOYAAR']"
PRABHU,['PRABHU']
PRADHAN,['PRADHAN']
PRAJAPATI,"['BHALGAMA', 'PATADIYA', 'PRAJAPATI']"
POOJARI,"['PANDIT', 'PUJARI']"
POOJARI,"['PUJERI', 'PUJARI']"
PULLUVAR,['PULAVAR']
PULAYAN,"['WAYANADAN PULAYAN', 'MANNAN', 'MATHA', 'HILL PULAYA', 'THIYA', 'MATHA PULAYAN', 'PARAVAN', 'CHERAMAN', 'PATHIYAN', 'PULAYA', 'PULAYAN', 'PULAYAR', 'VANIKAN', 'CHERAMAR', 'WAYANAD PULAYAN', 'HARIJAN', 'CHERAMA']"
PULAYAN,['PULLAVAN']
PULLUVAR,"['POOLUVA GOUNDER', 'POOLUVAR', 'PULLUVAR']"
PUMBA,['PUMBA']
PURI,['PURI']
PURIGPA,['PURIGPA']
PURUM,['PURUM']
PUSALA,['PUSALA']
PUSHPAKAN,['PUSHPAKAN']
PUSHPANAMIT,['PUSHPANAMIT']
PUTHIRAI VANNAN,['PUTHIRAI VANNAN']
PUTLIGAR,['PUTLIGAR']
QURESHI,['QURESHI']
RABA,"['RAVA', 'RABA']"
RABARI,"['BAKSHI PANCH', 'DHIMAN', 'GUJJAR', 'RABARI', 'RAYAKA', 'SORATHIA RABARI']"
RABARI,['RABBARI']
RABHA,['RABHA']
RABIDAS,"['JONPURI', 'MOCHI', 'RABIDAS', 'JANPUR', 'MACHUA']"
RACHBANDHIA,['RACHBANDHIA']
RACHEVAR,['RACHEVAR']
RAGHAVI,['RAGHAVI']
RAGHWI,"['RAGHWI', 'RAGHAVI']"
RAHABARI,['RAHABARI']
RAHABARI,['RAHBARI']
RAI,['RAI']
RAI SIKH,['RAI SIKH']
RAI SIKH,['RAI-SIKH']
RAIGAR,['RAIGAR']
RAIKA,"['REBARI', 'RAIKA']"
RAIKA,['RAIKARI']
RAILY,['RAILY']
RAISIKH,"['RAI', 'RAISIKH']"
RAJ,['RAJ']
RAJAKA,"['VANNAR', 'RAJAKA', 'KANAGA', 'RAJAKULU', 'CHAKALI']"
RAJALIAR,['RAJALIAR']
RAJANNALA,"['RAJANNALU', 'RAJANNALA']"
RAJAPURI,['RAJAPUR']
RAJAPURI,"['RAJAPURI', 'BALAVALIKAR', 'RAJPUR']"
RAJASTHANI,['RAJASTHANI']
RAJBANSHI,"['JULAHA', 'RAJBANSHI', 'RAJVANSHI']"
RAJBHAR,"['BHAR', 'RAI', 'RAJBHAR']"
RAJDHOBI,['RAJDHOBI']
RAJGIR,['RAJGIR']
